일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-01-06,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,773,120,34,1753596
2025-01-06,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,147,11,6,484643
2025-01-06,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,182,15,8,940071
2025-01-06,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,449,30,16,1469373
2025-01-06,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,459,29,16,1741237
2025-01-06,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,573,60,37,2639991
2025-01-06,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,528,42,34,4124983
2025-01-07,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,1096,105,21,1292678
2025-01-07,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,1797,184,37,2548463
2025-01-07,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,1350,146,43,2168394
2025-01-07,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_겨울_v2,1941,243,49,4294983
2025-01-07,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,1362,110,39,2233239
2025-01-07,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,828,84,25,1513905
2025-01-07,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,1186,110,22,1715425
2025-01-07,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_겨울_v2,1081,106,30,1692085
2025-01-07,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,1326,96,61,3550397
2025-01-07,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,848,78,36,1616237
2025-01-07,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_겨울_v1,1027,100,33,1718609
2025-01-07,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_겨울_A_v1,1329,107,49,3239571
2025-01-07,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_겨울_B_v1,1587,135,36,2315578
2025-01-07,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_겨울_v1,1237,92,30,1923364
2025-01-07,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_겨울_A_v1,911,67,22,1421225
2025-01-07,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,1183,82,45,2665842
2025-01-07,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,1120,76,33,2969426
2025-01-07,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,731,26,7,386602
2025-01-07,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_겨울_B_v1,759,42,9,538047
2025-01-07,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_겨울_v1,571,36,5,251781
2025-01-07,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,645,52,9,397966
2025-01-07,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,1088,84,28,1259744
2025-01-07,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_겨울_v1,878,64,13,572013
2025-01-07,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,219,11,6,452518
2025-01-07,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,285,9,4,327610
2025-01-07,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,238,10,5,375727
2025-01-07,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,434,13,9,501857
2025-01-07,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,466,19,8,802216
2025-01-07,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,396,14,5,403373
2025-01-07,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,1766,252,101,8323070
2025-01-07,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,853,79,46,2458054
2025-01-07,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,1072,132,65,5019144
2025-01-07,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,345,23,13,1033388
2025-01-07,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,402,26,16,1996362
2025-01-07,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,390,34,24,1933813
2025-01-07,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,632,49,38,4811830
2025-01-07,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,253,22,13,1442635
2025-01-07,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,447,36,22,2526185
2025-01-08,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,1067,131,41,2048753
2025-01-08,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,1335,125,32,2295035
2025-01-08,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,1301,132,36,2284864
2025-01-08,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_겨울_v2,1151,89,21,1167551
2025-01-08,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,1157,88,24,1121830
2025-01-08,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,1360,139,47,3420974
2025-01-08,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,929,104,33,1365692
2025-01-08,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_겨울_v2,1127,110,27,1391952
2025-01-08,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,1131,112,36,2993204
2025-01-08,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,823,102,55,2156240
2025-01-08,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_겨울_v1,853,70,39,2371922
2025-01-08,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_겨울_A_v1,1360,68,22,1191288
2025-01-08,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_겨울_B_v1,1399,90,39,2764874
2025-01-08,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_겨울_v1,1190,76,25,1383990
2025-01-08,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_겨울_A_v1,982,52,27,1852773
2025-01-08,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,861,55,26,1559170
2025-01-08,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,1285,130,30,1872339
2025-01-08,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,577,34,7,402571
2025-01-08,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_겨울_B_v1,572,33,5,226386
2025-01-08,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_겨울_v1,521,21,4,165359
2025-01-08,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,550,31,5,248794
2025-01-08,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,959,84,16,866354
2025-01-08,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_겨울_v1,532,41,11,518229
2025-01-08,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,246,11,5,531530
2025-01-08,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,302,17,7,427822
2025-01-08,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,404,19,6,644083
2025-01-08,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,272,12,4,386180
2025-01-08,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,508,27,16,1210292
2025-01-08,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,566,24,8,505679
2025-01-08,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,1160,278,173,12470764
2025-01-08,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,878,125,52,4701414
2025-01-08,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,958,196,45,4215378
2025-01-08,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,235,22,15,1262534
2025-01-08,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,185,20,14,1565581
2025-01-08,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,372,24,14,1249266
2025-01-08,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,361,31,25,1708299
2025-01-08,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,465,34,17,1437074
2025-01-08,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,341,21,14,1573017
2025-01-09,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,1513,130,23,1295808
2025-01-09,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,1479,157,31,2403186
2025-01-09,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,973,119,38,1682071
2025-01-09,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_겨울_v2,1714,186,44,2848250
2025-01-09,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,1972,223,82,4594795
2025-01-09,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,2271,208,47,3695505
2025-01-09,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,1437,105,27,1736798
2025-01-09,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_겨울_v2,1762,182,47,2373423
2025-01-09,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,819,80,32,1610028
2025-01-09,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,701,70,25,1875979
2025-01-09,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_겨울_v1,957,69,32,1592380
2025-01-09,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_겨울_A_v1,1490,98,41,2854928
2025-01-09,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_겨울_B_v1,1775,128,46,2824184
2025-01-09,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_겨울_v1,779,73,20,1555327
2025-01-09,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_겨울_A_v1,1301,85,27,1790476
2025-01-09,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,1182,111,40,2433772
2025-01-09,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,1572,98,33,2342009
2025-01-09,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,474,33,6,371409
2025-01-09,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_겨울_B_v1,519,39,7,278958
2025-01-09,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_겨울_v1,736,37,4,307818
2025-01-09,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,783,60,18,1096014
2025-01-09,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,799,52,11,507646
2025-01-09,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_겨울_v1,654,56,16,936584
2025-01-09,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,157,6,3,234610
2025-01-09,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,273,17,6,451077
2025-01-09,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,352,20,8,969365
2025-01-09,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,280,15,9,625411
2025-01-09,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,372,13,4,419060
2025-01-09,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,337,14,9,578128
2025-01-09,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,1224,267,137,9791236
2025-01-09,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,797,90,34,2614667
2025-01-09,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,1034,108,58,4085008
2025-01-09,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,365,24,19,1297234
2025-01-09,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,403,24,18,1514200
2025-01-09,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,352,29,25,1806632
2025-01-09,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,404,26,13,1219985
2025-01-09,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,284,22,19,1650524
2025-01-09,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,403,33,30,1963564
2025-01-10,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,1001,81,21,1800085
2025-01-10,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,1239,111,30,2147294
2025-01-10,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,1098,97,34,2004933
2025-01-10,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_겨울_v2,1185,97,29,1975432
2025-01-10,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,961,100,51,2326671
2025-01-10,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,1062,136,53,3077758
2025-01-10,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,1611,172,60,3135984
2025-01-10,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_겨울_v2,1379,95,47,3117477
2025-01-10,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,983,110,57,3360367
2025-01-10,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,795,70,33,2249562
2025-01-10,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_겨울_v1,979,69,48,3831760
2025-01-10,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_겨울_A_v1,1447,112,69,4265808
2025-01-10,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_겨울_B_v1,1335,132,51,2416941
2025-01-10,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_겨울_v1,1123,72,40,3491921
2025-01-10,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_겨울_A_v1,1510,123,71,5081628
2025-01-10,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,1929,161,90,5514386
2025-01-10,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,1700,114,93,7382258
2025-01-10,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,484,35,11,555495
2025-01-10,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_겨울_B_v1,588,30,8,427856
2025-01-10,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_겨울_v1,635,34,10,576910
2025-01-10,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,745,46,12,473623
2025-01-10,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,478,42,9,713535
2025-01-10,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_겨울_v1,1004,64,19,1256022
2025-01-10,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,308,14,10,587084
2025-01-10,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,408,22,17,1127733
2025-01-10,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,238,9,4,391857
2025-01-10,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,322,14,6,443931
2025-01-10,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,444,23,15,987394
2025-01-10,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,332,14,7,612243
2025-01-10,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,1737,413,312,25879843
2025-01-10,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,1102,145,69,4719718
2025-01-10,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,625,82,39,2792886
2025-01-10,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,236,25,25,1827921
2025-01-10,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,373,23,26,2175817
2025-01-10,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,235,20,19,1885321
2025-01-10,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,561,60,37,4049478
2025-01-10,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,509,47,49,4482118
2025-01-10,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,474,57,57,6089080
2025-01-11,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,584,65,18,1014045
2025-01-11,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,1084,105,32,1685296
2025-01-11,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,1597,191,40,1882376
2025-01-11,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_겨울_v2,874,100,29,1777678
2025-01-11,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,951,104,17,1001246
2025-01-11,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,930,84,22,1315762
2025-01-11,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,928,76,27,1172358
2025-01-11,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_겨울_v2,1099,131,38,2113604
2025-01-11,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,757,64,28,1772115
2025-01-11,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,1065,100,45,2182204
2025-01-11,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_겨울_v1,671,62,23,1163794
2025-01-11,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_겨울_A_v1,903,100,33,2107125
2025-01-11,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_겨울_B_v1,780,54,25,1769970
2025-01-11,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_겨울_v1,995,75,29,2283525
2025-01-11,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_겨울_A_v1,661,60,16,954076
2025-01-11,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,591,36,8,662878
2025-01-11,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,550,63,24,1530575
2025-01-11,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,344,27,4,210066
2025-01-11,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_겨울_B_v1,422,23,4,228498
2025-01-11,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_겨울_v1,578,24,4,195400
2025-01-11,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,410,29,7,478086
2025-01-11,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,388,32,9,453119
2025-01-11,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_겨울_v1,322,16,4,235642
2025-01-11,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,241,7,3,329317
2025-01-11,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,216,8,3,251744
2025-01-11,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,198,8,3,271758
2025-01-11,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,367,15,6,392745
2025-01-11,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,284,10,5,398256
2025-01-11,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,430,22,11,839547
2025-01-11,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,750,128,45,3492510
2025-01-11,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,407,75,31,2118548
2025-01-11,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,416,60,30,1700093
2025-01-11,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,276,25,11,935773
2025-01-11,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,326,31,28,2452509
2025-01-11,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,237,14,5,609799
2025-01-11,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,475,51,23,2287338
2025-01-11,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,343,23,18,2166137
2025-01-11,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,343,28,19,1506243
2025-01-12,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,1282,109,27,1708429
2025-01-12,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,1246,128,25,1646552
