일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-01-06,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,46666,1479,294971,129,33,2090667
2025-01-06,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,55181,1583,260988,166,45,2123847
2025-01-06,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,65186,1742,360423,198,39,2211900
2025-01-06,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_겨울_v2,63111,1817,283977,192,38,2710859
2025-01-06,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,51992,1660,316362,249,73,4055876
2025-01-06,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,50896,1553,298044,185,54,2892438
2025-01-06,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,45848,885,204024,91,27,1592250
2025-01-06,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_겨울_v2,47596,1652,285341,148,47,2609868
2025-01-06,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,25097,632,143433,76,24,1544757
2025-01-06,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,24217,849,121966,109,55,2902341
2025-01-06,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_겨울_v1,25936,995,126731,94,31,2172613
2025-01-06,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_겨울_A_v1,54855,1759,354994,174,79,4585295
2025-01-06,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_겨울_B_v1,54126,1636,273965,165,76,5781389
2025-01-06,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_겨울_v1,46514,955,270840,107,50,2559851
2025-01-06,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_겨울_A_v1,58396,1787,281116,186,82,5355028
2025-01-06,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,39006,1230,254185,85,43,2704156
2025-01-06,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,56718,1652,297058,151,53,2984548
2025-01-06,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,41231,804,201870,51,10,493055
2025-01-06,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_겨울_B_v1,43994,677,159085,42,8,443845
2025-01-06,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,50104,1038,222364,72,12,655265
2025-01-06,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,43061,841,148934,46,13,794098
2025-01-06,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,35232,713,118921,55,12,638736
2025-01-06,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,29566,548,99930,42,9,556735
2025-01-06,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,15697,280,55282,12,4,285795
2025-01-06,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,11889,289,59725,13,7,575738
2025-01-06,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,11687,282,40370,11,4,282220
2025-01-06,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,15901,378,54564,17,10,835818
2025-01-06,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,26031,632,88903,44,19,1635241
2025-01-06,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,15669,292,58978,19,8,671066
2025-01-06,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,10210,1379,97177,242,122,10145374
2025-01-06,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,14668,852,106705,172,65,3940959
2025-01-06,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,9467,821,84765,144,41,2229614
2025-01-06,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,4125,169,30469,14,8,601526
2025-01-06,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,3865,206,25887,20,12,1033911
2025-01-06,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,6712,505,55242,38,24,1811175
2025-01-06,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,8573,496,56977,40,23,2221028
2025-01-06,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,11423,600,95777,68,42,3526637
2025-01-06,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,8031,595,56560,50,44,4905237
2025-01-07,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,46500,1183,288127,129,26,1547153
2025-01-07,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,69949,1879,416785,211,49,3089595
2025-01-07,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,59400,1380,347434,182,57,2623940
2025-01-07,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_겨울_v2,68872,2111,385409,290,71,4872466
2025-01-07,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,60200,1511,350569,128,44,2755740
2025-01-07,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,38848,913,214576,108,30,1794569
2025-01-07,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,55015,1372,245039,122,31,2183873
2025-01-07,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_겨울_v2,53525,1213,292377,139,36,2273795
2025-01-07,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,39913,1520,235076,131,76,3853778
2025-01-07,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,27690,913,133072,106,45,2016125
2025-01-07,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_겨울_v1,37053,1067,224360,136,45,2105918
2025-01-07,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_겨울_A_v1,47157,1435,262239,139,57,3812848
2025-01-07,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_겨울_B_v1,65353,1835,330319,176,51,2675047
2025-01-07,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_겨울_v1,55357,1316,260361,110,34,2299213
2025-01-07,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_겨울_A_v1,54658,1071,278323,93,26,1540784
2025-01-07,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,55179,1375,325906,117,54,3411890
2025-01-07,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,47570,1216,226912,106,47,3363746
2025-01-07,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,50146,747,237792,37,9,440431
2025-01-07,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_겨울_B_v1,36902,776,151872,49,13,604380
2025-01-07,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,44215,652,201358,49,8,317236
2025-01-07,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,36483,671,142420,57,12,537794
2025-01-07,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,53661,1131,263128,112,34,1409140
2025-01-07,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,48589,967,203213,77,16,773462
2025-01-07,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,12718,258,62738,13,8,518055
2025-01-07,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,12285,315,48671,13,6,366474
2025-01-07,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,11373,278,49030,15,6,460162
2025-01-07,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,16265,462,66709,18,11,666136
2025-01-07,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,26452,535,117968,25,11,925404
2025-01-07,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,17650,451,80170,17,8,465749
2025-01-07,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,10712,1869,83033,349,136,9196685
2025-01-07,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,9856,929,86832,113,56,3025592
2025-01-07,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,14281,1245,98316,183,78,5948189
2025-01-07,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,5024,375,37210,28,16,1169542
2025-01-07,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,6017,425,51186,35,24,2197278
2025-01-07,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,6873,400,46467,38,28,2586293
2025-01-07,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,10948,666,82869,70,56,6208342
2025-01-07,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,6515,280,58151,26,19,1732524
2025-01-07,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,9626,487,71153,47,27,2821764
2025-01-08,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,60974,1240,362008,165,53,2416397
2025-01-08,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,48706,1533,293670,138,41,2594940
2025-01-08,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,62285,1370,291447,187,43,2940185
2025-01-08,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_겨울_v2,40607,1258,230186,109,28,1509295
2025-01-08,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,41895,1203,250956,117,31,1401542
2025-01-08,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,43452,1504,273160,181,61,3926466
2025-01-08,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,47451,974,247703,114,38,1859414
2025-01-08,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_겨울_v2,53848,1287,337016,134,37,1636108
2025-01-08,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,32285,1192,177096,149,54,3713158
2025-01-08,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,27713,880,173125,116,66,2906653
2025-01-08,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_겨울_v1,33590,990,184156,78,45,2860669
2025-01-08,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_겨울_A_v1,61627,1422,403288,96,28,1468286
2025-01-08,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_겨울_B_v1,70319,1480,349779,118,54,3758235
2025-01-08,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_겨울_v1,45189,1319,256961,94,29,1812446
2025-01-08,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_겨울_A_v1,48674,1045,227006,74,32,2348742
2025-01-08,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,41510,880,215131,79,34,1913181
2025-01-08,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,63186,1342,342247,142,43,2096752
2025-01-08,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,38780,677,172302,49,9,495095
2025-01-08,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_겨울_B_v1,32645,657,155172,41,6,281944
2025-01-08,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,30142,541,110028,31,5,214303
2025-01-08,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,36836,628,157848,35,7,291855
2025-01-08,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,49614,1051,249171,94,21,1080836
2025-01-08,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,33931,544,126493,51,14,557286
2025-01-08,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,16183,287,72233,13,7,592059
2025-01-08,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,14848,317,70823,21,8,589349
2025-01-08,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,14116,419,60796,24,9,782613
2025-01-08,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,15837,311,59034,17,5,423006
2025-01-08,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,25337,530,86065,31,19,1515795
2025-01-08,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,26568,582,93778,28,10,590521
2025-01-08,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,7240,1252,62404,377,232,14423994
2025-01-08,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,9782,901,92304,178,64,5147057
2025-01-08,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,16134,1088,132456,214,64,4653161
2025-01-08,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,4067,267,34346,31,21,1699954
2025-01-08,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,3784,206,33088,25,21,1907634
2025-01-08,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,6579,419,56572,32,16,1698337
2025-01-08,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,7218,390,63102,38,32,2351383
2025-01-08,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,11389,532,105316,40,21,1645578
2025-01-08,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,7732,393,55362,27,19,2011904
2025-01-09,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,60346,1759,292031,147,31,1612769
2025-01-09,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,54640,1647,251371,197,43,2939095
2025-01-09,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,45965,1088,208479,146,43,1993348
2025-01-09,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_겨울_v2,56768,1880,351989,209,57,3866856
2025-01-09,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,68291,2119,375916,307,97,6075324
2025-01-09,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,70984,2505,438583,227,58,4128306
2025-01-09,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,47010,1611,301390,139,35,1922454
2025-01-09,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_겨울_v2,64456,1903,357707,211,54,2596076
2025-01-09,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,34241,911,172212,100,40,2211979
2025-01-09,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,28553,785,163867,94,30,2053898
2025-01-09,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_겨울_v1,40861,1018,253267,96,37,2128222
2025-01-09,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_겨울_A_v1,70649,1705,439212,132,48,3260545
2025-01-09,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_겨울_B_v1,63563,1939,394487,176,54,3121819
2025-01-09,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_겨울_v1,39455,804,245901,86,28,1741812
2025-01-09,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_겨울_A_v1,55169,1491,257778,96,34,2256573
2025-01-09,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,43895,1357,265464,135,45,2704212
2025-01-09,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,59863,1656,298835,140,38,2736159
2025-01-09,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,44548,508,168570,42,8,468225
2025-01-09,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_겨울_B_v1,35750,567,160792,47,9,349314
2025-01-09,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,45713,789,176518,42,6,354087
2025-01-09,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,51887,821,187410,73,22,1270066
2025-01-09,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,47576,936,239581,61,14,668060
2025-01-09,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,47709,715,203154,64,19,1035972
2025-01-09,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,10189,180,36425,8,4,317576
2025-01-09,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,11505,308,44592,20,8,500118
2025-01-09,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,13231,392,46039,27,13,1077803
2025-01-09,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,16430,315,66499,18,11,760478
2025-01-09,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,22651,427,100252,16,6,476016
2025-01-09,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,15809,395,69943,20,12,799673
2025-01-09,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,8039,1302,56352,345,194,12230704
2025-01-09,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,13270,860,119912,117,39,2814348
2025-01-09,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,11411,1146,86149,145,70,5464505
2025-01-09,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,6158,379,42741,33,25,1776539
2025-01-09,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,7002,449,59457,30,23,2013145
2025-01-09,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,6032,380,44417,40,30,2434710
2025-01-09,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,10181,458,68873,33,18,1405964
2025-01-09,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,7894,334,63060,26,22,1843340
2025-01-09,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,9912,457,66294,44,34,2510424
